"","Lake","Temperature","Depth","Taxa_lake","Taxa","size","count","data_type"
"426","lake Ana",12.2234,0.5,"Micropsectra radialis.lake Ana","Micropsectra radialis",338.7957347,11,"downcore"
"427","lake Ana",12.2234,0.5,"Orthocladiinae Diamesinae.lake Ana","Orthocladiinae Diamesinae",243.69252,6,"downcore"
"428","lake Ana",12.2234,0.5,"Tanypodinae.lake Ana","Tanypodinae",135.999924,11,"downcore"
"429","lake Ana",12.8048,11.5,"Pentaneurini spp.lake Ana","Pentaneurini spp",176.7234575,8,"downcore"
"430","lake Ana",12.8048,11.5,"Orthocladiinae Diamesinae.lake Ana","Orthocladiinae Diamesinae",234.792618,6,"downcore"
"431","lake Ana",12.8048,11.5,"Psectrocladius spp.lake Ana","Psectrocladius spp",199.2497,10,"downcore"
"432","lake Ana",12.8048,11.5,"Tanypodinae.lake Ana","Tanypodinae",367.948883,11,"downcore"
"433","lake Ana",12.8048,11.5,"Tanytarsus lugens.lake Ana","Tanytarsus lugens",202.651718,6,"downcore"
"434","lake Ana",12.8048,11.5,"Heterotrissocladius marcidus.lake Ana","Heterotrissocladius marcidus",127.968289,11,"downcore"
"435","lake Ana",12.8048,11.5,"Micropsectra insignilobus.lake Ana","Micropsectra insignilobus",80.0353545,11,"downcore"
"436","lake Ana",12.8048,11.5,"Microtendipes pedellus.lake Ana","Microtendipes pedellus",164.128998,8,"downcore"
"437","lake Ana",12.8048,11.5,"Corynoneura spp.lake Ana","Corynoneura spp",125.0067209,11,"downcore"
"438","lake Ana",12.8048,11.5,"Chironomus spp.lake Ana","Chironomus spp",138.203766,6,"downcore"
"439","lake Ana",12.8048,11.5,"Micropsectra radialis.lake Ana","Micropsectra radialis",260.6266195,11,"downcore"
"440","lake Ana",13.2554,18.5,"Heterotrissocladius marcidus.lake Ana","Heterotrissocladius marcidus",228.4833065,11,"downcore"
"441","lake Ana",13.2554,18.5,"Micropsectra insignilobus.lake Ana","Micropsectra insignilobus",105.660679,11,"downcore"
"442","lake Ana",13.2554,18.5,"Micropsectra radialis.lake Ana","Micropsectra radialis",311.7153046,11,"downcore"
"443","lake Ana",13.2554,18.5,"Corynoneura spp.lake Ana","Corynoneura spp",106.2167372,11,"downcore"
"444","lake Ana",13.2554,18.5,"Psectrocladius spp.lake Ana","Psectrocladius spp",88.996246,10,"downcore"
"445","lake Ana",13.2554,18.5,"Tanypodinae.lake Ana","Tanypodinae",148.528763,11,"downcore"
"446","lake Ana",13.2554,18.5,"Tanytarsus spp.lake Ana","Tanytarsus spp",71.366478,2,"downcore"
"447","lake Ana",13.2554,18.5,"Pentaneurini spp.lake Ana","Pentaneurini spp",357.100647,8,"downcore"
"448","lake Hijkermeer",12.6045,1069.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",115.491074,19,"downcore"
"449","lake Hijkermeer",12.6045,1069.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",84.21672386,37,"downcore"
"450","lake Hijkermeer",12.6045,1069.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",24.504446,52,"downcore"
"451","lake Hijkermeer",12.6045,1069.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",137.1889645,59,"downcore"
"452","lake Hijkermeer",12.6045,1069.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",142.412979,40,"downcore"
"453","lake Hijkermeer",12.6045,1069.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",124.728449,28,"downcore"
"454","lake Hijkermeer",12.6045,1069.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",203.1666717,52,"downcore"
"455","lake Hijkermeer",12.9965,1064.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",237.352661,45,"downcore"
"456","lake Hijkermeer",12.9965,1064.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",59.8146055,52,"downcore"
"457","lake Hijkermeer",12.9965,1064.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",131.4232215,28,"downcore"
"458","lake Hijkermeer",12.9965,1064.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",114.7186921,59,"downcore"
"459","lake Hijkermeer",12.9965,1064.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",129.156138,40,"downcore"
"460","lake Hijkermeer",13.0996,1067.5,"Orthocladiinae Diamesinae.lake Hijkermeer","Orthocladiinae Diamesinae",436.135254,5,"downcore"
"461","lake Hijkermeer",13.0996,1067.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",168.2474667,28,"downcore"
"462","lake Hijkermeer",13.0996,1067.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",77.360554,37,"downcore"
"463","lake Hijkermeer",13.0996,1067.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",151.7242797,59,"downcore"
"464","lake Hijkermeer",13.0996,1067.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",239.1538102,45,"downcore"
"465","lake Hijkermeer",13.0996,1067.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",154.3992273,40,"downcore"
"466","lake Hijkermeer",13.0996,1067.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",119.179443,28,"downcore"
"467","lake Hijkermeer",13.0996,1067.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",113.1475905,52,"downcore"
"468","lake Hijkermeer",13.0996,1067.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",101.117984,52,"downcore"
"469","lake Hijkermeer",13.1675,1068.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",35.091244,26,"downcore"
"470","lake Hijkermeer",13.1675,1068.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",1086.933105,19,"downcore"
"471","lake Hijkermeer",13.1675,1068.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",97.92783733,40,"downcore"
"472","lake Hijkermeer",13.1675,1068.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",150.1116792,59,"downcore"
"473","lake Hijkermeer",13.1675,1068.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",35.636028,37,"downcore"
"474","lake Hijkermeer",13.1675,1068.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",272.0167337,45,"downcore"
"475","lake Hijkermeer",13.1675,1068.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",194.0078532,52,"downcore"
"476","lake Hijkermeer",13.4085,1072.5,"Micropsectra radialis.lake Hijkermeer","Micropsectra radialis",113.873787,7,"downcore"
"477","lake Hijkermeer",13.4085,1072.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",137.765747,40,"downcore"
"478","lake Hijkermeer",13.4085,1072.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",132.011414,52,"downcore"
"479","lake Hijkermeer",13.4085,1072.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",81.718414,52,"downcore"
"480","lake Hijkermeer",13.4085,1072.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",114.525128,59,"downcore"
"481","lake Hijkermeer",13.4085,1072.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",73.862902,37,"downcore"
"482","lake Hijkermeer",13.4105,1060.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",79.981644,19,"downcore"
"483","lake Hijkermeer",13.4105,1060.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",95.57719367,40,"downcore"
"484","lake Hijkermeer",13.4105,1060.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",152.275795,52,"downcore"
"485","lake Hijkermeer",13.4105,1060.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",63.11226267,52,"downcore"
"486","lake Hijkermeer",13.4105,1060.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",114.8143543,37,"downcore"
"487","lake Hijkermeer",13.4105,1060.5,"Heterotrissocladius marcidus.lake Hijkermeer","Heterotrissocladius marcidus",108.216225,4,"downcore"
"488","lake Hijkermeer",13.4105,1060.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",70.884117,26,"downcore"
"489","lake Hijkermeer",13.4105,1060.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",173.610611,28,"downcore"
"490","lake Hijkermeer",13.4105,1060.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",116.7018479,59,"downcore"
"491","lake Hijkermeer",13.5488,1075.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",139.8432845,52,"downcore"
"492","lake Hijkermeer",13.5488,1075.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",89.069828,52,"downcore"
"493","lake Hijkermeer",13.5488,1075.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",141.128052,19,"downcore"
"494","lake Hijkermeer",13.5488,1075.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",67.419443,37,"downcore"
"495","lake Hijkermeer",13.5488,1075.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",128.6873861,59,"downcore"
"496","lake Hijkermeer",13.5488,1075.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",85.628727,40,"downcore"
"497","lake Hijkermeer",13.5488,1075.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",82.716953,28,"downcore"
"498","lake Hijkermeer",13.5488,1075.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",363.080505,45,"downcore"
"499","lake Hijkermeer",13.5656,1055.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",186.091339,28,"downcore"
"500","lake Hijkermeer",13.5656,1055.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",138.680038,52,"downcore"
"501","lake Hijkermeer",13.5656,1055.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",95.0989225,37,"downcore"
"502","lake Hijkermeer",13.5656,1055.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",110.0328887,59,"downcore"
"503","lake Hijkermeer",13.5656,1055.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",115.1897787,52,"downcore"
"504","lake Hijkermeer",13.5656,1055.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",178.787109,45,"downcore"
"505","lake Hijkermeer",13.5825,1058.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",74.930794,33,"downcore"
"506","lake Hijkermeer",13.5825,1058.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",85.059929,40,"downcore"
"507","lake Hijkermeer",13.5825,1058.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",54.385617,52,"downcore"
"508","lake Hijkermeer",13.5825,1058.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",93.82636267,37,"downcore"
"509","lake Hijkermeer",13.5825,1058.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",166.6758995,45,"downcore"
"510","lake Hijkermeer",13.5825,1058.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",86.11926133,28,"downcore"
"511","lake Hijkermeer",13.5825,1058.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",128.7344164,59,"downcore"
"512","lake Hijkermeer",13.5825,1058.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",138.0680431,52,"downcore"
"513","lake Hijkermeer",13.5979,1065.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",132.1728851,59,"downcore"
"514","lake Hijkermeer",13.5979,1065.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",144.522804,52,"downcore"
"515","lake Hijkermeer",13.5979,1065.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",141.2852266,52,"downcore"
"516","lake Hijkermeer",13.5979,1065.5,"Micropsectra radialis.lake Hijkermeer","Micropsectra radialis",192.485031,7,"downcore"
"517","lake Hijkermeer",13.5979,1065.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",87.12602233,19,"downcore"
"518","lake Hijkermeer",13.5992,1076.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",59.590453,52,"downcore"
"519","lake Hijkermeer",13.5992,1076.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",139.662125,52,"downcore"
"520","lake Hijkermeer",13.5992,1076.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",105.538208,28,"downcore"
"521","lake Hijkermeer",13.5992,1076.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",192.6252975,45,"downcore"
"522","lake Hijkermeer",13.5992,1076.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",96.661484,37,"downcore"
"523","lake Hijkermeer",13.5992,1076.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",143.1986634,59,"downcore"
"524","lake Hijkermeer",13.5992,1076.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",137.12204,19,"downcore"
"525","lake Hijkermeer",13.5992,1076.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",317.846542,40,"downcore"
"526","lake Hijkermeer",13.7096,1061.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",74.88282533,37,"downcore"
"527","lake Hijkermeer",13.7096,1061.5,"Micropsectra radialis.lake Hijkermeer","Micropsectra radialis",260.475983,7,"downcore"
"528","lake Hijkermeer",13.7096,1061.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",139.199448,28,"downcore"
"529","lake Hijkermeer",13.7096,1061.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",75.624451,40,"downcore"
"530","lake Hijkermeer",13.7096,1061.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",266.6233365,45,"downcore"
"531","lake Hijkermeer",13.7096,1061.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",115.774803,52,"downcore"
"532","lake Hijkermeer",13.7096,1061.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",15.673568,26,"downcore"
"533","lake Hijkermeer",13.7096,1061.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",98.892647,52,"downcore"
"534","lake Hijkermeer",13.7096,1061.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",103.6435252,59,"downcore"
"535","lake Hijkermeer",13.8829,1059.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",68.323181,26,"downcore"
"536","lake Hijkermeer",13.8829,1059.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",98.788399,40,"downcore"
"537","lake Hijkermeer",13.8829,1059.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",99.922302,52,"downcore"
"538","lake Hijkermeer",13.8829,1059.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",97.83291044,37,"downcore"
"539","lake Hijkermeer",13.8829,1059.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",182.8887255,45,"downcore"
"540","lake Hijkermeer",13.8829,1059.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",89.409882,28,"downcore"
"541","lake Hijkermeer",13.8829,1059.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",130.2491773,52,"downcore"
"542","lake Hijkermeer",13.8829,1059.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",79.7776985,33,"downcore"
"543","lake Hijkermeer",13.8829,1059.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",134.335709,28,"downcore"
"544","lake Hijkermeer",13.8829,1059.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",140.8990583,59,"downcore"
"545","lake Hijkermeer",14.0167,1071.5,"Micropsectra radialis.lake Hijkermeer","Micropsectra radialis",35.738132,7,"downcore"
"546","lake Hijkermeer",14.0167,1071.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",81.5608652,52,"downcore"
"547","lake Hijkermeer",14.0167,1071.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",220.255163,52,"downcore"
"548","lake Hijkermeer",14.0167,1071.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",120.1692062,40,"downcore"
"549","lake Hijkermeer",14.0167,1071.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",145.1434621,59,"downcore"
"550","lake Hijkermeer",14.0167,1071.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",211.240646,28,"downcore"
"551","lake Hijkermeer",14.0167,1071.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",95.3795532,37,"downcore"
"552","lake Hijkermeer",14.0167,1071.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",171.601151,19,"downcore"
"553","lake Hijkermeer",14.0167,1071.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",213.45343,19,"downcore"
"554","lake Hijkermeer",14.0167,1071.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",205.961761,33,"downcore"
"555","lake Hijkermeer",14.0167,1071.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",199.920883,28,"downcore"
"556","lake Hijkermeer",14.0167,1071.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",97.900009,45,"downcore"
"557","lake Hijkermeer",14.0736,1087.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",90.2524015,26,"downcore"
"558","lake Hijkermeer",14.0736,1087.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",110.0292245,40,"downcore"
"559","lake Hijkermeer",14.0736,1087.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",95.108452,52,"downcore"
"560","lake Hijkermeer",14.0736,1087.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",72.505951,33,"downcore"
"561","lake Hijkermeer",14.0736,1087.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",70.597801,52,"downcore"
"562","lake Hijkermeer",14.0736,1087.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",168.2575648,45,"downcore"
"563","lake Hijkermeer",14.0736,1087.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",172.482048,14,"downcore"
"564","lake Hijkermeer",14.0736,1087.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",159.215378,28,"downcore"
"565","lake Hijkermeer",14.0736,1087.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",161.9735406,59,"downcore"
"566","lake Hijkermeer",14.0813,1062.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",173.7135525,45,"downcore"
"567","lake Hijkermeer",14.0813,1062.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",75.54709457,37,"downcore"
"568","lake Hijkermeer",14.0813,1062.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",167.6435168,19,"downcore"
"569","lake Hijkermeer",14.0813,1062.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",135.1825368,59,"downcore"
"570","lake Hijkermeer",14.0813,1062.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",73.262653,52,"downcore"
"571","lake Hijkermeer",14.0813,1062.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",108.0141277,40,"downcore"
"572","lake Hijkermeer",14.0813,1062.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",110.853466,28,"downcore"
"573","lake Hijkermeer",14.0813,1062.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",142.567436,19,"downcore"
"574","lake Hijkermeer",14.0813,1062.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",135.920383,52,"downcore"
"575","lake Hijkermeer",14.0813,1062.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",175.8246,28,"downcore"
"576","lake Hijkermeer",14.1938,1066.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",212.0226206,59,"downcore"
"577","lake Hijkermeer",14.1938,1066.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",137.6271935,19,"downcore"
"578","lake Hijkermeer",14.1938,1066.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",68.4642095,37,"downcore"
"579","lake Hijkermeer",14.1938,1066.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",185.315292,40,"downcore"
"580","lake Hijkermeer",14.1938,1066.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",87.2490785,52,"downcore"
"581","lake Hijkermeer",14.1938,1066.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",139.48439,33,"downcore"
"582","lake Hijkermeer",14.1938,1066.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",151.5500287,28,"downcore"
"583","lake Hijkermeer",14.1938,1066.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",133.478455,45,"downcore"
"584","lake Hijkermeer",14.1972,1079.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",80.897499,28,"downcore"
"585","lake Hijkermeer",14.1972,1079.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",94.117607,40,"downcore"
"586","lake Hijkermeer",14.1972,1079.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",97.92101,59,"downcore"
"587","lake Hijkermeer",14.1972,1079.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",84.9916135,52,"downcore"
"588","lake Hijkermeer",14.1972,1079.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",80.740067,19,"downcore"
"589","lake Hijkermeer",14.1972,1079.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",129.175171,45,"downcore"
"590","lake Hijkermeer",14.1972,1079.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",48.850403,26,"downcore"
"591","lake Hijkermeer",14.1972,1079.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",103.152901,52,"downcore"
"592","lake Hijkermeer",14.2089,1056.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",153.858204,45,"downcore"
"593","lake Hijkermeer",14.2089,1056.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",68.884453,37,"downcore"
"594","lake Hijkermeer",14.2089,1056.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",133.730837,59,"downcore"
"595","lake Hijkermeer",14.2089,1056.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",57.923107,40,"downcore"
"596","lake Hijkermeer",14.2089,1056.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",435.310303,52,"downcore"
"597","lake Hijkermeer",14.2089,1056.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",145.800316,28,"downcore"
"598","lake Hijkermeer",14.2089,1056.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",28.076113,26,"downcore"
"599","lake Hijkermeer",14.2125,1070.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",100.3218818,59,"downcore"
"600","lake Hijkermeer",14.2125,1070.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",74.430046,52,"downcore"
"601","lake Hijkermeer",14.2125,1070.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",85.861389,52,"downcore"
"602","lake Hijkermeer",14.2125,1070.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",179.6205065,45,"downcore"
"603","lake Hijkermeer",14.2125,1070.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",53.07577625,19,"downcore"
"604","lake Hijkermeer",14.2125,1070.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",79.9577045,28,"downcore"
"605","lake Hijkermeer",14.2125,1070.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",146.492676,40,"downcore"
"606","lake Hijkermeer",14.2125,1070.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",62.4305115,37,"downcore"
"607","lake Hijkermeer",14.231,1057.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",117.3294392,59,"downcore"
"608","lake Hijkermeer",14.231,1057.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",116.647499,33,"downcore"
"609","lake Hijkermeer",14.231,1057.5,"Orthocladiinae Diamesinae.lake Hijkermeer","Orthocladiinae Diamesinae",185.676605,5,"downcore"
"610","lake Hijkermeer",14.231,1057.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",140.8266966,52,"downcore"
"611","lake Hijkermeer",14.231,1057.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",180.740891,28,"downcore"
"612","lake Hijkermeer",14.231,1057.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",138.282917,45,"downcore"
"613","lake Hijkermeer",14.231,1057.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",213.9941025,19,"downcore"
"614","lake Hijkermeer",14.231,1057.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",91.65276514,37,"downcore"
"615","lake Hijkermeer",14.231,1057.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",61.51970944,52,"downcore"
"616","lake Hijkermeer",14.3595,1089.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",118.777344,52,"downcore"
"617","lake Hijkermeer",14.3595,1089.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",131.6601983,40,"downcore"
"618","lake Hijkermeer",14.3595,1089.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",72.608978,37,"downcore"
"619","lake Hijkermeer",14.3595,1089.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",140.0841781,59,"downcore"
"620","lake Hijkermeer",14.3595,1089.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",229.1949802,45,"downcore"
"621","lake Hijkermeer",14.3595,1089.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",78.72777525,33,"downcore"
"622","lake Hijkermeer",14.5275,1112.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",80.519722,52,"downcore"
"623","lake Hijkermeer",14.5275,1112.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",225.9678896,45,"downcore"
"624","lake Hijkermeer",14.5275,1112.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",71.797806,28,"downcore"
"625","lake Hijkermeer",14.5275,1112.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",194.622536,28,"downcore"
"626","lake Hijkermeer",14.5275,1112.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",231.4083138,59,"downcore"
"627","lake Hijkermeer",14.5275,1112.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",34.940762,52,"downcore"
"628","lake Hijkermeer",14.6841,1051.5,"Heterotrissocladius marcidus.lake Hijkermeer","Heterotrissocladius marcidus",225.905731,4,"downcore"
"629","lake Hijkermeer",14.6841,1051.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",173.766891,52,"downcore"
"630","lake Hijkermeer",14.6841,1051.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",98.924271,40,"downcore"
