Absolute.depth,taxa
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Fragmented hc
703.5,Fragmented hc
703.5,Fragmented hc
703.5,Paratanytarsus austriacus
703.5,Paratanytarsus austriacus
703.5,Paratanytarsus austriacus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Psectrocladius spp
703.5,Psectrocladius spp
703.5,Psectrocladius spp
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Micropsectra insignilobus
703.5,Tanypodinae
703.5,Tanypodinae
703.5,Tanypodinae
703.5,Corynoneura spp
703.5,Corynoneura spp
703.5,Corynoneura spp
705.5,Fragmented hc
705.5,Fragmented hc
705.5,Fragmented hc
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Microtendipes pedellus
705.5,Microtendipes pedellus
705.5,Microtendipes pedellus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Psectrocladius spp
705.5,Psectrocladius spp
705.5,Psectrocladius spp
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Chaoborus mandible
705.5,Chaoborus mandible
705.5,Chaoborus mandible
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Tanypodinae
705.5,Tanypodinae
705.5,Tanypodinae
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Tanypodinae
705.5,Tanypodinae
705.5,Tanypodinae
705.5,Tanypodinae
705.5,Tanypodinae
705.5,Tanypodinae
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Fragmented hc
705.5,Fragmented hc
705.5,Fragmented hc
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Psectrocladius spp
705.5,Psectrocladius spp
705.5,Psectrocladius spp
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Fragmented hc
705.5,Fragmented hc
705.5,Fragmented hc
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Particles
705.5,Particles
705.5,Particles
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Psectrocladius spp
705.5,Psectrocladius spp
705.5,Psectrocladius spp
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
705.5,Micropsectra insignilobus
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Chironomus spp
708.5,Chironomus spp
708.5,Chironomus spp
708.5,Tanypodinae
708.5,Tanypodinae
708.5,Tanypodinae
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Tanypodinae
708.5,Tanypodinae
708.5,Tanypodinae
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Chaoborus mandible
708.5,Chaoborus mandible
708.5,Chaoborus mandible
708.5,Background
708.5,Background
708.5,Background
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Chaoborus mandible
708.5,Chaoborus mandible
708.5,Chaoborus mandible
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Multiple
708.5,Multiple
708.5,Multiple
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Paratanytarsus austriacus
708.5,Paratanytarsus austriacus
708.5,Paratanytarsus austriacus
708.5,Heterotrissocladius marcidus
708.5,Heterotrissocladius marcidus
708.5,Heterotrissocladius marcidus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Fragmented hc
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Blurry specimens
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Micropsectra insignilobus
708.5,Tanypodinae
708.5,Tanypodinae
708.5,Tanypodinae
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Fragmented hc
710.5,Fragmented hc
710.5,Fragmented hc
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra radialis
710.5,Micropsectra radialis
710.5,Micropsectra radialis
710.5,Micropsectra radialis
710.5,Micropsectra radialis
710.5,Micropsectra radialis
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Pentaneurini spp
710.5,Pentaneurini spp
710.5,Pentaneurini spp
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Psectrocladius spp
710.5,Psectrocladius spp
710.5,Psectrocladius spp
710.5,Microtendipes pedellus
710.5,Microtendipes pedellus
710.5,Microtendipes pedellus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Microtendipes pedellus
710.5,Microtendipes pedellus
710.5,Microtendipes pedellus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Fragmented hc
710.5,Fragmented hc
710.5,Fragmented hc
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Pentaneurini spp
710.5,Pentaneurini spp
710.5,Pentaneurini spp
710.5,Tanypodinae
710.5,Tanypodinae
710.5,Tanypodinae
710.5,Tanytarsus lugens
710.5,Tanytarsus lugens
710.5,Tanytarsus lugens
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Micropsectra insignilobus
710.5,Pentaneurini spp
710.5,Pentaneurini spp
710.5,Pentaneurini spp
710.5,Tanypodinae
710.5,Tanypodinae
710.5,Tanypodinae
710.5,unsure
710.5,unsure
710.5,unsure
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Chaoborus th
720.5,Chaoborus th
720.5,Chaoborus th
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Corynoneura spp
720.5,Corynoneura spp
720.5,Corynoneura spp
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Fragmented hc
720.5,Fragmented hc
720.5,Fragmented hc
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Particles
720.5,Particles
720.5,Particles
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Chaoborus th
720.5,Chaoborus th
720.5,Chaoborus th
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Tanytarsus lugens
720.5,Tanytarsus lugens
720.5,Tanytarsus lugens
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Chaoborus mandible
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
720.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Fragmented hc
723.5,Fragmented hc
723.5,Fragmented hc
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Microtendipes pedellus
723.5,Microtendipes pedellus
723.5,Microtendipes pedellus
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Fragmented hc
723.5,Fragmented hc
723.5,Fragmented hc
723.5,Pentaneurini spp
723.5,Pentaneurini spp
723.5,Pentaneurini spp
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Blurry specimens
723.5,Blurry specimens
723.5,Blurry specimens
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Chironomus spp
723.5,Chironomus spp
723.5,Chironomus spp
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Tanypodinae
723.5,Tanypodinae
723.5,Tanypodinae
723.5,Chironomus spp
723.5,Chironomus spp
723.5,Chironomus spp
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Chaoborus mandible
723.5,Fragmented hc
723.5,Fragmented hc
723.5,Fragmented hc
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
723.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Chaoborus mandible
753.5,Chaoborus mandible
753.5,Chaoborus mandible
753.5,Tanypodinae
753.5,Tanypodinae
753.5,Tanypodinae
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Pentaneurini spp
753.5,Pentaneurini spp
753.5,Pentaneurini spp
753.5,Tanypodinae
753.5,Tanypodinae
753.5,Tanypodinae
753.5,Multiple
753.5,Multiple
753.5,Multiple
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Chaoborus mandible
753.5,Chaoborus mandible
753.5,Chaoborus mandible
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Microtendipes pedellus
753.5,Microtendipes pedellus
753.5,Microtendipes pedellus
753.5,Paratanytarsus austriacus
753.5,Paratanytarsus austriacus
753.5,Paratanytarsus austriacus
753.5,Particles
753.5,Particles
753.5,Particles
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Tanytarsus lugens
753.5,Tanytarsus lugens
753.5,Tanytarsus lugens
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Chaoborus mandible
753.5,Chaoborus mandible
753.5,Chaoborus mandible
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Tanytarsus lugens
753.5,Tanytarsus lugens
753.5,Tanytarsus lugens
753.5,Tanytarsus lugens
753.5,Tanytarsus lugens
753.5,Tanytarsus lugens
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Tanypodinae
753.5,Tanypodinae
753.5,Tanypodinae
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Multiple
753.5,Multiple
753.5,Multiple
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Micropsectra insignilobus
753.5,Particles
753.5,Particles
753.5,Particles
753.5,Fragmented hc
